,Time,Ax,Ay,Az,Gx,Gy,Gz,Label
3139,329710,-0.91,-0.06,0.38,-33.54,-7.62,39.82,5.0
3140,329819,-1.12,-0.09,0.11,-99.88,-27.93,17.38,5.0
3141,329936,-0.82,-0.01,0.39,-77.07,-45.24,0.55,5.0
3142,330019,-0.6,-0.08,0.31,-32.26,-29.94,-2.93,5.0
3143,330128,-0.9,0.16,0.55,5.85,-51.77,-1.83,5.0
3144,330211,-1.01,-0.31,0.58,-9.45,19.27,11.4,5.0
3145,330320,-1.04,-0.28,0.49,-69.57,40.06,21.46,5.0
3146,330429,-1.3,0.05,0.42,19.45,21.4,-13.96,5.0
3147,330512,-1.02,-0.01,0.25,5.73,-18.66,6.83,5.0
3148,330620,-0.84,-0.19,0.29,6.83,-21.04,14.15,5.0
3149,330729,-0.41,0.06,0.31,-11.77,-57.07,19.51,5.0
3150,330812,-0.74,-0.1,0.33,20.43,-23.66,-4.7,5.0
3151,330996,-0.23,-0.07,0.02,24.39,-54.45,-23.48,5.0
3152,331109,-1.15,-0.16,0.05,20.85,-74.09,24.21,5.0
3153,331189,-1.08,-0.25,0.86,-47.99,25.73,27.74,5.0
3154,331294,-1.1,-0.04,0.94,-42.01,23.29,14.82,5.0
3155,331400,-1.5,-0.66,0.06,35.43,77.13,-6.22,5.0
3156,331471,-0.77,0.21,0.22,-31.28,34.27,-4.33,5.0
3157,331575,-0.51,0.1,0.17,-8.23,-20.3,-8.23,5.0
3158,331654,-0.46,0.09,0.3,15.61,-37.44,-8.11,5.0
3159,331759,-0.82,-0.04,0.3,36.4,-27.56,-15.61,5.0
3160,331865,-1.18,-0.05,0.59,33.11,-17.5,-24.15,5.0
3161,331944,-1.5,-0.21,0.18,80.49,-51.28,-4.45,5.0
3162,332049,-1.1,0.2,0.31,52.38,-12.87,11.16,5.0
3163,332154,-0.73,-0.24,0.26,-56.4,-35.43,10.49,5.0
3164,332234,-0.81,-0.06,0.25,-44.09,6.4,8.35,5.0
3165,332338,-0.8,-0.12,0.43,-79.51,-9.57,35.49,5.0
3166,332440,-0.92,-0.16,0.53,-123.11,-3.84,58.05,5.0
3167,332520,-0.85,-0.13,0.56,-96.52,-12.07,51.59,5.0
3168,332625,-1.42,0.31,0.43,-85.18,20.37,21.89,5.0
3169,332704,-0.89,-0.23,0.39,-117.87,7.07,34.27,5.0
3170,332809,-0.89,0.19,0.42,-107.5,6.77,49.21,5.0
3171,332914,-0.85,0.06,0.44,-115.49,10.79,66.89,5.0
3172,332984,-0.82,0.1,0.43,-136.28,4.88,66.89,5.0
3173,333089,-0.85,0.11,0.44,-148.29,-6.1,53.23,5.0
3174,333194,-0.87,0.17,0.48,-140.43,-8.72,43.84,5.0
3175,333273,-0.9,0.21,0.48,-111.16,-3.84,36.46,5.0
3176,333377,-0.94,0.16,0.56,-92.87,-7.56,17.99,5.0
3177,333481,-0.92,0.16,0.59,-51.95,-2.5,7.26,5.0
3178,333563,-0.98,0.11,0.32,-38.48,0.91,22.74,5.0
3179,333669,-0.91,-0.12,0.27,-85.12,0.37,38.84,5.0
3180,333751,-1.02,-0.15,0.35,-91.1,-9.45,17.87,5.0
3181,333859,-0.86,0.0,0.4,-88.11,6.4,19.51,5.0
3182,333966,-0.84,-0.02,0.44,-86.1,1.1,8.29,5.0
3183,334047,-0.8,-0.01,0.45,-29.76,-0.49,-0.12,5.0
3184,334155,-0.75,-0.1,0.47,-6.71,-14.63,2.56,5.0
3185,334262,-0.95,-0.22,0.41,-22.68,-3.9,16.89,5.0
3186,334345,-0.94,-0.17,0.79,-31.71,11.46,17.07,5.0
3187,334453,-1.29,0.03,0.38,-17.2,20.49,-16.1,5.0
3188,334561,-1.13,-0.18,0.08,0.67,18.84,1.83,5.0
3189,334634,-1.04,-0.02,0.16,-21.34,-2.62,2.68,5.0
3190,334738,-0.87,-0.01,0.3,1.28,-4.27,9.82,5.0
3191,334820,-0.77,-0.01,0.29,20.49,-9.15,10.91,5.0
3192,334928,-0.63,0.05,0.37,17.38,-9.33,-5.06,5.0
3193,335036,-1.04,-0.06,0.21,20.24,-13.05,-15.12,5.0
3194,335119,-1.01,-0.12,0.81,18.41,10.37,5.49,5.0
3195,335227,-1.19,-0.03,0.52,-31.1,6.65,28.29,5.0
3196,335335,-1.06,0.13,0.01,21.52,13.41,17.87,5.0
3197,335418,-0.85,-0.13,0.12,-11.1,-29.45,-32.38,5.0
3198,335635,-1.26,-0.45,0.33,-13.66,48.9,-18.54,5.0
3199,335748,-0.87,0.16,0.27,5.43,-0.67,11.28,5.0
3200,335827,-0.69,0.02,0.24,8.29,15.61,7.38,5.0
3201,335930,-0.62,0.05,0.27,41.04,-2.5,-8.41,5.0
3202,336043,-0.77,-0.02,0.51,60.98,-30.91,-33.41,5.0
3203,336123,-0.91,-0.02,0.71,36.77,1.22,-18.23,5.0
3204,336227,-1.04,-0.7,0.93,42.32,-30.18,56.28,5.0
3205,336297,-1.27,0.07,0.23,55.06,38.96,14.09,5.0
3206,336402,-1.05,-0.14,0.23,-20.37,-2.56,-20.61,5.0
3207,336507,-0.75,-0.16,0.32,-16.71,-16.83,0.91,5.0
3208,336586,-0.62,-0.13,0.3,-40.55,-3.05,12.38,5.0
3209,336690,-0.67,-0.18,0.44,-40.91,-12.32,36.83,5.0
3210,336792,-1.13,-0.11,0.47,-55.61,-4.15,43.9,5.0
3211,336871,-0.86,-0.39,0.74,-91.71,-28.48,41.34,5.0
3212,336976,-1.78,1.29,0.37,-68.05,10.85,-70.55,5.0
3213,337081,-1.22,-0.07,0.59,-72.62,50.73,31.65,5.0
3214,337160,-0.89,-0.05,0.23,-107.99,2.74,62.07,5.0
3215,337266,-0.8,0.09,0.27,-177.74,12.68,71.22,5.0
3216,337345,-0.88,0.2,0.34,-190.06,-6.28,54.57,5.0
3217,337451,-0.65,0.22,0.42,-105.06,-3.35,47.5,5.0
3218,337556,-1.06,0.3,0.32,-69.09,-3.72,36.52,5.0
3219,337636,-0.92,0.04,0.54,-61.34,-5.98,44.02,5.0
3220,337741,-0.89,0.36,0.42,-31.77,3.29,10.91,5.0
3221,337845,-0.87,0.21,0.42,-23.6,-3.96,-5.0,5.0
3222,337916,-0.93,0.18,0.39,-20.91,-6.28,-8.23,5.0
3223,338022,-0.89,0.16,0.52,-53.78,-12.13,7.26,5.0
3224,338128,-1.11,-0.19,0.18,-35.98,-3.05,31.52,5.0
3225,338211,-1.11,0.02,0.51,-106.46,-19.51,17.07,5.0
3226,338320,-0.75,-0.23,0.39,-113.11,8.54,14.88,5.0
3227,338404,-0.82,0.06,0.42,-83.84,18.78,6.83,5.0
3228,338512,-0.82,-0.2,0.44,-50.06,6.65,3.35,5.0
3229,338620,-0.83,-0.07,0.43,-48.66,7.44,7.38,5.0
3230,338702,-0.84,-0.14,0.46,-46.04,2.44,13.84,5.0
3231,338811,-0.95,-0.04,0.62,-44.88,-6.22,24.45,5.0
3232,338920,-1.25,-0.13,0.28,-58.29,-45.18,21.52,5.0
3233,339003,-1.16,-0.46,-0.06,-20.49,-35.67,24.39,5.0
3234,339112,-0.97,0.01,0.14,-29.76,-17.99,18.41,5.0
3235,339221,-0.82,-0.01,0.23,-17.68,-4.76,28.11,5.0
3236,339304,-0.73,0.05,0.28,-2.5,4.51,8.48,5.0
3237,339411,-0.78,0.11,0.36,17.68,-2.74,-8.72,5.0
3238,339485,-1.12,-0.03,0.52,56.1,7.62,-12.93,5.0
3239,339602,-1.43,-0.12,0.37,-19.63,-60.73,13.41,5.0
3240,339774,-0.82,-0.2,0.4,-12.5,-11.16,14.88,5.0
3241,339863,-0.89,0.06,0.66,5.67,21.34,3.66,5.0
3242,339970,-0.64,0.06,0.59,22.74,62.5,-30.85,5.0
3243,340075,-1.33,-0.18,0.04,-44.39,-8.78,-11.65,5.0
3244,340154,-0.9,-0.01,0.26,-5.85,-4.63,23.78,5.0
3245,340259,-0.8,0.08,0.28,-6.65,-5.49,2.56,5.0
3246,340363,-0.65,0.12,0.3,30.98,-16.1,-5.61,5.0
3247,340442,-0.97,-0.06,0.48,46.95,-11.52,-15.85,5.0
3248,340548,-0.91,0.01,0.63,15.0,-8.35,-2.68,5.0
3249,340652,-0.98,0.01,0.13,7.99,-21.34,10.73,5.0
3250,340731,-1.08,-0.49,0.36,18.6,-8.6,4.45,5.0
3251,340836,-0.85,0.11,0.23,-6.04,-7.01,-11.83,5.0
3252,340915,-0.84,-0.33,0.23,5.18,-0.79,-6.65,5.0
3253,341019,-0.72,-0.06,0.4,-29.15,-1.04,15.73,5.0
3254,341133,-0.8,-0.19,0.53,-57.2,-11.77,39.7,5.0
3255,341204,-1.0,-0.15,0.53,-79.33,-20.3,40.3,5.0
3256,341310,-0.86,-0.29,0.72,-68.9,-6.4,26.28,5.0
3257,341415,-1.27,0.62,0.35,-37.07,5.85,-16.04,5.0
3258,341494,-1.2,0.1,0.35,-97.07,12.32,8.05,5.0
3259,341599,-0.93,-0.12,0.19,-68.05,7.74,41.83,5.0
3260,341704,-0.85,-0.04,0.37,-145.73,-5.24,52.68,5.0
3261,341783,-0.9,0.24,0.4,-146.4,-12.44,39.94,5.0
3262,341888,-0.96,0.2,0.37,-121.22,-16.77,51.34,5.0
3263,341967,-0.92,0.13,0.37,-112.38,-7.68,49.57,5.0
3264,342072,-0.92,0.09,0.4,-123.6,4.51,37.62,5.0
3265,342178,-0.9,0.23,0.52,-137.74,9.21,42.01,5.0
3266,342259,-0.75,0.2,0.49,-112.99,-0.24,43.66,5.0
3267,342366,-1.02,-0.09,0.35,-82.13,-22.44,84.94,5.0
3268,342471,-1.25,-0.18,0.29,-136.71,-9.94,28.29,5.0
3269,342554,-0.86,-0.02,0.27,-126.4,0.37,8.48,5.0
3270,342661,-0.98,-0.11,0.23,-92.38,6.04,4.76,5.0
3271,342760,-0.97,-0.11,0.44,-91.28,0.49,12.07,5.0
3272,342842,-0.81,-0.02,0.45,-71.83,-1.71,6.83,5.0
3273,342993,-0.73,-0.15,0.42,-41.34,-14.7,7.38,5.0
3274,343076,-1.01,-0.06,0.42,-1.71,-11.77,4.7,5.0
3275,343183,-0.9,-0.28,0.69,-5.98,-7.93,3.23,5.0
3276,343291,-1.55,-0.1,-0.01,10.55,-61.59,-17.07,5.0
3277,343373,-1.28,-0.21,0.2,-10.85,8.54,2.74,5.0
3278,343480,-1.06,-0.08,0.15,4.88,-4.76,9.27,5.0
3279,343653,-1.14,-0.06,0.62,15.0,-10.0,7.26,5.0
3280,343743,-1.1,-0.05,-0.0,23.41,3.9,5.79,5.0
3281,343849,-1.07,-0.25,0.26,2.01,5.06,-13.05,5.0
3282,343954,-0.84,0.01,0.19,-8.78,2.5,-18.66,5.0
3283,344032,-0.78,-0.12,0.32,1.34,6.71,-17.8,5.0
3284,344136,-0.78,-0.09,0.43,9.76,-2.74,9.27,5.0
3285,344240,-1.04,-0.05,0.48,-17.99,-9.94,13.66,5.0
3286,344319,-0.97,-0.29,0.77,4.51,-23.9,13.96,5.0
3287,344424,-0.87,0.14,0.42,29.09,11.4,-37.99,5.0
3288,344493,-1.18,-0.28,0.09,-9.09,10.67,-13.54,5.0
3289,344597,-0.94,-0.15,0.2,-3.6,-9.57,13.72,5.0
3290,344701,-0.83,0.08,0.28,-8.11,13.54,7.01,5.0
3291,344780,-0.73,-0.03,0.3,16.4,10.85,3.35,5.0
3292,344881,-0.7,0.12,0.47,51.89,-8.72,-25.61,5.0
3293,344986,-1.03,-0.18,0.54,30.3,0.0,-16.16,5.0
3294,345064,-1.44,-0.16,0.43,16.22,11.52,20.79,5.0
3295,345168,-1.18,0.02,0.13,47.01,27.01,3.72,5.0
3296,345273,-1.06,-0.21,0.3,-4.27,-10.18,-19.45,5.0
3297,345351,-0.76,-0.06,0.35,-10.37,-0.06,-7.87,5.0
3298,345455,-0.72,-0.15,0.34,-24.27,1.4,3.23,5.0
3299,345534,-0.71,-0.15,0.51,-37.56,-11.77,25.98,5.0
3300,345639,-1.02,0.03,0.41,-11.22,-2.38,3.66,5.0
3301,345743,-1.22,-0.24,0.55,-29.51,-59.88,-10.24,5.0
3302,345821,-1.03,-0.28,0.47,-12.56,-39.09,-0.73,5.0
3303,345926,-1.02,0.09,0.25,-67.26,13.11,11.95,5.0
3304,346022,-0.9,-0.04,0.27,-31.83,13.35,35.91,5.0
3305,346101,-0.84,0.06,0.31,-52.13,15.67,10.91,5.0
3306,346215,-0.81,0.09,0.34,-11.95,1.95,0.43,5.0
3307,346319,-0.94,-0.01,0.36,25.24,-1.71,-13.05,5.0
3308,346401,-1.05,-0.15,0.48,26.52,-8.48,-1.1,5.0
3309,346508,-0.97,-0.26,0.23,-27.2,-26.34,35.43,5.0
3310,346591,-1.05,-0.19,0.28,-83.29,6.28,40.3,5.0
3311,346700,-0.92,-0.11,0.33,-123.41,-11.52,34.39,5.0
3312,346805,-0.88,-0.22,0.43,-139.7,-0.55,56.16,5.0
3313,346888,-0.81,-0.13,0.46,-160.06,-10.37,68.29,5.0
3314,346998,-0.99,-0.1,0.41,-139.45,-7.87,51.71,5.0
3315,347107,-0.96,0.01,0.44,-130.85,-11.04,31.04,5.0
3316,347190,-0.96,0.14,0.36,-86.28,5.43,3.72,5.0
3317,347298,-1.01,0.02,0.38,-76.89,7.74,18.41,5.0
3318,347407,-0.86,0.05,0.48,-92.07,-0.67,44.63,5.0
3319,347490,-1.01,0.11,0.4,-90.18,5.18,27.87,5.0
3320,347598,-0.94,-0.0,0.43,-72.26,-1.4,23.17,5.0
3321,347697,-0.97,0.09,0.38,-57.8,7.2,19.21,5.0
3322,347780,-0.91,0.0,0.38,-48.41,1.34,18.11,5.0
3323,347888,-0.92,0.08,0.39,-50.55,-2.44,17.87,5.0
3324,347972,-0.93,0.07,0.34,-52.44,5.61,13.54,5.0
3325,348080,-0.96,0.07,0.23,-39.27,-6.71,18.84,5.0
3326,348188,-0.95,-0.01,0.16,-47.5,-16.22,1.04,5.0
3327,348271,-1.06,-0.08,0.31,-18.84,0.73,1.89,5.0
3328,348379,-0.96,-0.05,0.33,-22.44,10.55,-10.37,5.0
3329,348551,-0.89,-0.06,0.03,-35.3,-51.34,10.73,5.0
3330,348641,-1.03,0.07,0.27,-37.01,-15.18,29.82,5.0
3331,348748,-0.59,-0.12,0.4,-14.88,7.74,30.73,5.0
3332,348853,-0.83,-0.08,0.49,13.48,-19.27,25.37,5.0
3333,348932,-1.01,0.12,0.74,90.61,-12.07,-1.95,5.0
3334,349037,-1.34,-0.04,0.15,-53.35,-67.68,11.95,5.0
3335,349150,-0.91,0.56,0.17,54.45,1.77,8.17,5.0
3336,349230,-0.51,-0.33,0.35,-34.27,6.77,-36.1,5.0
3337,349326,-0.7,-0.09,0.38,5.06,-11.16,-4.51,5.0
3338,349405,-0.76,-0.31,0.72,-52.32,5.55,13.17,5.0
3339,349506,-1.12,0.11,0.82,-12.13,-30.18,3.6,5.0
3340,349611,-0.82,-0.26,0.41,0.85,-22.5,-2.87,5.0
3341,349690,-0.86,-0.0,0.21,-7.13,20.79,36.59,5.0
3342,349795,-0.57,0.08,0.3,-16.77,16.77,19.7,5.0
3343,349900,-0.73,0.03,0.54,30.73,20.3,-16.28,5.0
3344,349979,-1.08,-0.01,0.66,27.62,-27.44,7.93,5.0
3345,350084,-1.23,-0.34,0.54,55.79,39.21,40.3,5.0
3346,350234,-1.38,-0.29,0.43,35.67,8.05,6.59,5.0
3347,350315,-0.59,0.05,0.28,-14.51,5.18,-10.98,5.0
3348,350421,-0.61,-0.18,0.42,-2.74,-11.16,3.66,5.0
3349,350504,-0.66,-0.18,0.67,-43.05,8.17,24.21,5.0
3350,350613,-1.02,-0.04,0.78,-26.1,-6.59,8.05,1.0
3351,350722,-1.06,-0.37,0.24,-27.87,-30.85,8.29,1.0
3352,350804,-0.94,0.14,0.32,-32.68,15.91,18.05,1.0
3353,350913,-0.67,-0.01,0.4,-4.63,23.29,0.12,1.0
3354,351012,-0.62,0.09,0.33,-1.52,7.74,-3.78,1.0
3355,351094,-0.83,-0.1,0.46,45.0,-11.83,-13.96,1.0
3356,351203,-0.95,0.01,0.55,14.88,-6.34,-4.94,1.0
3357,351320,-0.93,-0.1,0.22,22.99,-0.98,11.71,1.0
3358,351403,-1.2,-0.4,0.4,-42.99,2.62,13.6,1.0
3359,351512,-0.93,-0.11,0.27,-91.71,12.2,39.57,1.0
3360,351595,-0.76,-0.17,0.29,-138.41,21.46,50.85,1.0
3361,351704,-0.79,-0.23,0.38,-175.91,-7.87,77.2,1.0
3362,351812,-0.95,-0.01,0.46,-219.15,-8.84,67.68,1.0
3363,351894,-1.03,-0.04,0.48,-206.1,15.79,50.3,1.0
3364,352070,-0.92,0.28,0.49,-66.89,5.85,21.52,1.0
3365,352178,-0.82,0.19,0.57,-11.04,1.1,-2.44,1.0
3366,352256,-1.3,-0.0,0.14,-8.96,-7.87,15.98,1.0
3367,352361,-1.01,0.02,0.14,-55.06,-10.49,14.63,1.0
3368,352466,-0.87,-0.04,0.29,-76.77,-26.1,-14.33,1.0
3369,352545,-0.81,-0.01,0.31,-35.61,-6.77,-11.71,1.0
3370,352641,-0.8,-0.01,0.41,-22.26,-15.37,-11.77,1.0
3371,352745,-0.98,-0.34,0.53,3.05,-4.82,2.74,1.0
3372,352824,-0.89,-0.02,0.68,-17.87,0.61,12.99,1.0
3373,352929,-1.54,0.33,0.0,-30.85,-5.91,-22.74,1.0
3374,353008,-1.03,-0.08,0.26,-55.37,-6.52,4.45,1.0
3375,353112,-0.6,-0.06,0.34,5.12,1.71,29.57,1.0
3376,353216,-0.79,0.1,0.31,-1.4,-1.46,13.6,1.0
3377,353293,-0.71,0.03,0.58,2.74,2.01,-1.28,1.0
3378,353397,-1.16,-0.12,0.79,32.07,-3.48,-1.4,1.0
3379,353502,-1.33,-0.1,0.21,22.68,-7.2,25.67,1.0
3380,353581,-1.16,-0.2,0.4,57.68,14.82,-17.44,1.0
3381,353685,-0.58,-0.04,0.32,1.77,2.07,-26.28,1.0
3382,353789,-0.66,-0.17,0.42,9.63,-16.4,-7.56,1.0
3383,353867,-0.84,-0.15,0.62,-18.78,-13.29,18.66,1.0
3384,353972,-0.91,-0.16,0.81,34.94,49.94,11.83,1.0
3385,354051,-1.14,0.32,0.38,5.24,39.21,-47.13,1.0
3386,354152,-1.04,0.12,0.38,-48.23,-0.79,-1.1,1.0
3387,354248,-0.5,-0.1,0.39,25.18,6.46,18.84,1.0
3388,354326,-0.8,0.04,0.42,5.55,4.21,5.37,1.0
3389,354430,-0.7,0.17,0.61,15.06,28.9,2.2,1.0
3390,354534,-1.1,-0.41,0.97,48.05,27.2,-3.05,1.0
3391,354613,-0.95,0.41,0.13,36.4,-9.39,-5.49,1.0
3392,354717,-0.99,-0.32,0.42,17.01,-26.52,-14.15,1.0
3393,354797,-0.58,-0.09,0.35,-17.13,-4.76,-12.13,1.0
3394,354903,-0.68,-0.21,0.42,-17.13,-3.84,1.89,1.0
3395,355009,-0.66,-0.21,0.66,-28.6,-13.41,33.23,1.0
3396,355092,-0.81,0.03,0.64,-13.6,8.78,11.59,1.0
3397,355200,-2.61,-0.21,-0.55,-151.83,-168.23,-3.41,1.0
3398,355309,-1.83,-0.55,-0.08,-116.95,-87.56,40.67,1.0
3399,355392,-1.0,-0.13,0.34,-148.78,-4.94,74.09,1.0
3400,355502,-0.84,0.05,0.39,-212.8,6.95,98.9,1.0
3401,355610,-0.77,0.12,0.49,-263.66,-6.28,79.88,1.0
3402,355694,-0.46,0.12,0.43,-183.17,-28.48,68.23,1.0
3403,355794,-0.84,0.16,0.48,-137.74,-19.63,53.9,1.0
3404,355878,-1.01,0.18,0.51,-63.17,-8.29,28.23,1.0
3405,355986,-0.86,0.16,0.72,-72.68,-17.68,17.99,1.0
3406,356095,-0.84,0.05,0.49,-36.52,-7.56,7.38,1.0
3407,356178,-0.85,0.14,0.61,-42.07,7.56,26.46,1.0
3408,356287,-0.99,0.06,0.01,-82.26,-19.02,55.73,1.0
3409,356468,-1.1,-0.18,0.73,-23.66,-11.83,-4.63,1.0
3410,356559,-1.15,-0.22,0.59,13.35,-34.33,-9.27,1.0
3411,356666,-0.88,-0.21,0.18,-51.52,1.95,21.4,1.0
3412,356771,-0.95,0.18,0.36,-47.99,-7.26,32.01,1.0
3413,356851,-0.62,-0.09,0.39,-6.89,8.78,21.46,1.0
3414,356955,-0.73,0.09,0.35,1.34,-5.79,11.83,1.0
3415,357057,-1.17,-0.06,0.61,27.93,-9.21,3.05,1.0
3416,357136,-1.25,0.29,0.3,4.94,-186.22,-1.28,1.0
3417,357241,-0.96,0.34,0.27,36.83,22.13,14.39,1.0
3418,357321,-0.58,-0.18,0.38,-6.83,4.51,-29.63,1.0
3419,357425,-0.56,-0.05,0.32,-4.33,-12.74,-14.45,1.0
3420,357567,-0.77,-0.36,0.43,-4.76,-12.26,14.63,1.0
3421,357646,-1.01,0.12,0.84,17.38,-39.76,-15.79,1.0
3422,357751,-1.08,-0.15,0.46,-32.26,-11.4,-20.43,1.0
3423,357856,-1.16,0.12,0.39,-20.06,12.01,-2.8,1.0
3424,357935,-0.52,-0.08,0.28,5.37,17.07,23.17,1.0
3425,358039,-0.58,0.15,0.34,1.65,1.16,2.68,1.0
3426,358143,-0.77,0.11,0.51,55.85,-0.61,-22.68,1.0
3427,358222,-0.86,0.09,0.98,34.76,75.98,-2.74,1.0
3428,358329,-0.82,-0.06,0.6,-43.23,-44.76,13.05,1.0
3429,358409,-1.11,-0.35,0.41,13.17,3.48,-12.07,1.0
3430,358518,-0.62,-0.09,0.27,-11.52,0.98,-7.32,1.0
3431,358626,-0.53,-0.09,0.35,-33.96,-11.52,12.99,1.0
3432,358709,-0.77,-0.23,0.6,-34.45,-32.2,41.4,1.0
3433,358827,-0.82,0.07,0.71,-19.15,-15.18,15.18,1.0
3434,358936,-0.48,-0.05,1.07,-96.89,33.11,4.15,1.0
3435,359019,-0.8,-0.35,0.51,-36.59,-89.57,57.87,1.0
3436,359118,-1.63,0.17,0.12,-113.84,-45.61,29.21,1.0
3437,359227,-0.82,-0.12,0.41,-124.57,14.45,74.09,1.0
3438,359309,-0.77,0.02,0.4,-185.67,7.5,92.44,1.0
3439,359417,-0.77,0.05,0.45,-160.0,1.77,75.43,1.0
3440,359500,-0.95,0.11,0.49,-164.7,-2.13,69.57,1.0
3441,359608,-0.86,0.18,0.55,-144.33,-5.55,63.54,1.0
3442,359712,-0.89,0.23,0.51,-115.43,3.05,41.89,1.0
3443,359795,-0.86,0.14,0.53,-100.73,-4.33,37.2,1.0
3444,359902,-0.85,0.16,0.56,-121.16,7.5,50.67,1.0
3445,360010,-0.92,-0.22,0.26,-76.04,16.95,46.4,1.0
3446,360093,-1.19,0.02,0.25,-108.6,6.77,40.61,1.0
3447,360201,-0.86,0.26,0.27,-63.05,4.51,-11.59,1.0
3448,360308,-0.73,0.0,0.47,-37.2,-17.2,-19.63,1.0
3449,360391,-0.93,-0.28,0.4,9.21,-16.89,-8.72,1.0
3450,360498,-1.11,-0.1,0.63,-4.82,-31.04,-20.06,6.0
3451,360606,-1.6,0.05,-0.16,-32.07,-43.29,-2.13,6.0
3452,360689,-1.08,-0.38,0.26,-65.43,-22.13,14.94,6.0
3453,360788,-0.67,-0.04,0.31,-8.9,15.67,42.01,6.0
3454,360871,-0.62,-0.0,0.37,-16.83,22.01,19.63,6.0
3455,361048,-0.51,-0.02,0.33,-15.43,14.45,-8.35,6.0
3456,361159,-0.62,-0.13,0.34,16.46,-20.0,-10.37,6.0
3457,361238,-1.02,-0.15,0.78,-29.33,-11.77,-1.4,6.0
3458,361342,-1.3,-0.32,0.73,14.45,-47.93,-2.32,6.0
3459,361447,-0.98,-0.37,0.22,-9.02,-8.23,-3.6,6.0
3460,361525,-0.83,0.03,0.25,14.15,5.37,15.61,6.0
3461,361639,-0.65,0.08,0.25,30.37,15.49,4.7,6.0
3462,361743,-0.58,-0.01,0.42,38.17,-9.7,-10.24,6.0
3463,361822,-0.97,-0.11,0.54,48.72,7.93,-9.82,6.0
3464,361923,-1.65,-0.21,0.39,7.44,-90.79,29.02,6.0
3465,362002,-1.06,0.37,0.39,40.73,42.07,5.24,6.0
3466,362107,-0.77,-0.31,0.34,-33.11,-21.77,-21.04,6.0
3467,362212,-0.56,-0.06,0.3,-38.6,0.61,13.05,6.0
3468,362291,-0.65,-0.22,0.32,-52.56,-4.45,29.39,6.0
3469,362387,-0.83,-0.23,0.59,-66.83,-32.93,38.23,6.0
3470,362492,-0.67,-0.12,0.7,-40.06,0.67,-10.85,6.0
3471,362572,-0.73,0.01,0.64,11.95,0.06,-24.82,6.0
3472,362676,-1.37,0.22,0.22,-104.21,-26.28,25.85,6.0
3473,362781,-0.96,-0.06,0.41,-93.96,2.38,50.0,6.0
3474,362860,-0.76,0.06,0.33,-88.17,0.79,51.52,6.0
3475,362965,-0.68,-0.02,0.39,-100.61,0.0,45.43,6.0
3476,363045,-1.01,0.12,0.46,-60.67,-21.16,34.94,6.0
3477,363150,-0.94,-0.01,0.54,-28.23,-2.68,32.74,6.0
3478,363255,-0.86,0.11,0.5,-9.39,4.88,27.01,6.0
3479,363334,-0.88,0.02,0.46,8.6,7.01,6.28,6.0
3480,363438,-1.01,0.15,0.26,12.56,-28.54,-5.06,6.0
3481,363545,-0.84,-0.33,0.38,-6.22,39.39,13.96,6.0
3482,363628,-0.95,-0.33,0.49,-57.62,5.3,34.27,6.0
3483,363737,-0.81,-0.24,0.45,-94.21,2.93,26.04,6.0
3484,363846,-0.79,-0.18,0.46,-112.2,-16.16,42.8,6.0
3485,363920,-0.84,-0.03,0.48,-99.57,-17.44,55.55,6.0
3486,364029,-1.04,0.07,0.4,-78.54,-15.43,52.2,6.0
3487,364135,-1.09,-0.09,0.34,-65.98,10.85,10.37,6.0
3488,364218,-0.8,0.0,0.29,-49.02,9.76,-5.73,6.0
3489,364326,-0.9,-0.03,0.45,-54.15,10.55,-0.49,6.0
3490,364408,-0.91,0.01,0.49,-14.02,18.29,0.67,6.0
3491,364517,-1.0,-0.19,0.5,-34.39,2.26,24.88,6.0
3492,364736,-0.94,-0.04,0.39,13.66,-3.35,-5.24,6.0
3493,364826,-0.92,-0.06,0.39,10.98,-6.89,-5.12,6.0
3494,364932,-0.92,-0.06,0.41,15.0,-6.46,-4.82,6.0
3495,365036,-0.91,-0.08,0.4,14.27,-4.94,-5.49,6.0
3496,365115,-0.93,-0.06,0.4,11.52,-5.67,-3.84,6.0
3497,365219,-0.94,-0.08,0.41,8.84,-3.54,-3.66,6.0
3498,365323,-0.91,-0.06,0.39,4.82,1.34,-3.48,6.0
3499,365401,-0.93,-0.05,0.38,-1.65,1.28,-1.04,6.0
3500,365504,-0.92,-0.03,0.42,-1.4,2.13,0.18,6.0
3501,365608,-0.92,-0.04,0.38,6.46,1.59,-1.59,6.0
3502,365677,-0.92,-0.05,0.39,8.72,0.85,-1.52,6.0
3503,365781,-0.92,-0.06,0.4,7.8,1.46,-1.46,6.0
3504,365859,-0.92,-0.06,0.4,4.39,-0.37,-2.01,6.0
3505,365963,-0.92,-0.05,0.39,1.28,-1.46,-0.98,6.0
3506,366066,-0.92,-0.05,0.4,-1.52,0.49,0.18,6.0
3507,366144,-0.92,-0.05,0.39,-3.78,0.85,0.0,6.0
3508,366244,-0.93,-0.06,0.4,-2.56,-0.3,-0.49,6.0
3509,366347,-0.93,-0.05,0.38,-2.13,-1.71,-0.12,6.0
3510,366425,-0.92,-0.07,0.39,0.79,-1.46,0.0,6.0
3511,366528,-0.92,-0.07,0.39,0.55,0.43,0.0,6.0
3512,366641,-0.91,-0.08,0.41,2.2,-0.49,-0.79,6.0
3513,366719,-0.92,-0.08,0.41,2.01,-0.18,-1.16,6.0
