,Time,Ax,Ay,Az,Gx,Gy,Gz,Label
3265,331887,1.01,0.37,0.36,28.41,-192.5,-27.26,5.0
3266,331992,1.22,-0.21,0.41,35.85,-200.0,-72.01,5.0
3267,332072,1.02,-0.1,0.26,-6.77,-134.51,-80.24,5.0
3268,332177,0.75,0.06,0.31,44.63,10.73,12.38,5.0
3269,332283,0.99,0.14,-0.28,-26.95,33.23,3.9,5.0
3270,332362,1.02,0.25,-0.08,-1.34,67.99,-3.66,5.0
3271,332466,1.09,-0.06,0.01,-17.8,52.07,4.88,5.0
3272,332536,1.02,0.21,0.04,7.13,37.68,4.09,5.0
3273,332640,1.01,0.22,0.01,-0.85,36.59,14.51,5.0
3274,332777,1.05,0.15,0.09,-13.78,37.62,21.71,5.0
3275,332860,0.98,0.16,0.11,-17.13,34.7,20.3,5.0
3276,332963,1.02,0.13,0.11,-13.72,59.94,34.57,5.0
3277,333072,1.22,0.08,0.24,-3.84,80.12,56.77,5.0
3278,333154,1.14,-0.02,0.24,-0.49,95.43,63.11,5.0
3279,333263,1.48,0.11,0.25,-18.05,136.71,69.94,5.0
3280,333363,0.83,-0.13,0.59,-4.51,69.7,61.89,5.0
3281,333445,0.64,0.16,0.31,14.45,-102.74,-37.26,5.0
3282,333555,1.0,-0.16,0.28,86.46,-226.28,-102.68,5.0
3283,333664,1.69,-0.18,0.69,96.46,-266.4,-135.61,5.0
3284,333748,1.05,-0.24,0.65,14.76,-171.1,-90.55,5.0
3285,333856,1.04,-0.05,1.04,-15.49,58.17,17.5,5.0
3286,333966,1.26,-0.26,0.82,1516.04,1474.82,1516.46,5.0
3287,334119,0.99,0.17,0.09,-18.48,35.91,22.01,5.0
3288,334220,1.0,0.23,0.11,-11.34,65.43,40.55,5.0
3289,334299,1.27,0.14,0.18,3.11,98.23,67.74,5.0
3290,334404,1.24,0.19,0.17,-22.44,120.85,71.1,5.0
3291,334509,1.33,0.14,0.15,-47.62,115.43,63.9,5.0
3292,334589,1.24,0.43,-0.36,-87.13,59.94,-5.49,5.0
3293,334694,0.64,-0.04,0.3,48.84,-163.9,-70.24,5.0
3294,334800,1.09,-0.13,0.53,66.59,-254.88,-108.29,5.0
3295,334879,1.19,-0.28,0.87,-34.76,-252.56,-95.91,5.0
3296,334976,0.94,-0.13,0.6,7.5,-104.51,-58.29,5.0
3297,335078,1.98,0.9,-0.38,21.77,59.94,-11.65,5.0
3298,335158,1.03,0.42,0.13,21.4,82.44,14.39,5.0
3299,335263,1.04,0.29,-0.02,-68.9,64.39,14.15,5.0
3300,335367,1.07,0.16,0.11,-58.6,38.35,6.46,5.0
3301,335446,0.98,0.16,0.06,-23.6,27.62,10.06,5.0
3302,335551,1.03,0.12,0.16,-7.62,32.68,15.73,5.0
3303,335631,1.0,0.14,0.14,-17.01,42.2,22.26,5.0
3304,335727,1.03,0.2,0.1,-6.4,70.73,43.72,5.0
3305,335840,1.18,-0.0,0.16,-6.1,99.33,63.96,5.0
3306,335920,1.43,0.27,0.24,-32.13,122.32,65.67,5.0
3307,336025,1.08,-0.03,0.1,-39.21,95.0,58.35,5.0
3308,336130,0.52,0.01,0.33,0.43,-94.57,-12.74,5.0
3309,336209,0.81,-0.0,0.3,51.89,-189.88,-100.91,5.0
3310,336317,1.34,-0.07,0.57,-22.87,-251.16,-130.0,5.0
3311,336426,1.31,-0.15,0.69,36.52,-198.48,-97.5,5.0
3312,336500,0.73,-0.22,0.72,-0.67,-42.13,-23.35,5.0
3313,336609,0.69,-0.35,0.03,60.3,20.55,18.54,5.0
3314,336717,1.18,0.2,0.06,26.71,93.35,1.1,5.0
3315,336800,1.11,0.23,0.04,9.51,57.26,15.98,5.0
3316,336909,1.0,0.25,0.07,-29.63,31.46,11.95,5.0
3317,336992,1.0,0.23,0.09,-23.17,37.56,19.15,5.0
3318,337097,1.03,0.11,0.12,-21.95,35.12,20.79,5.0
3319,337197,1.01,0.16,0.17,-6.46,48.11,27.87,5.0
3320,337279,1.08,0.15,0.22,8.48,68.96,43.96,5.0
3321,337388,1.19,-0.05,0.15,0.06,88.84,58.9,5.0
3322,337497,1.48,0.25,0.11,-41.65,135.24,74.21,5.0
3323,337580,0.88,0.01,0.37,-25.61,78.96,60.73,5.0
3324,337688,0.57,0.11,0.38,-1.28,-86.22,-3.72,5.0
3325,337798,0.84,0.02,0.46,91.59,-221.1,-63.17,5.0
3326,337952,0.89,-0.06,0.11,-10.61,45.43,22.44,5.0
3327,338053,1.01,0.08,0.06,15.98,38.29,15.73,5.0
3328,338133,1.02,0.27,0.07,-15.24,20.12,14.94,5.0
3329,338238,0.99,0.27,0.05,-23.96,8.66,17.32,5.0
3330,338343,1.0,0.19,0.05,-21.89,9.09,20.91,5.0
3331,338422,1.01,0.2,0.06,-25.18,17.62,32.56,5.0
3332,338527,1.0,0.12,0.13,-21.83,21.89,45.55,5.0
3333,338632,1.09,-0.11,0.15,-29.88,33.48,49.63,5.0
3334,338712,1.01,0.03,0.57,-130.3,37.32,3.05,5.0
3335,338808,0.83,-0.02,0.48,-281.1,28.96,-56.71,5.0
3336,338887,1.06,-0.55,0.15,-373.84,18.35,-77.2,5.0
3337,338992,1.08,-0.24,-0.04,-218.84,-30.55,-53.54,5.0
3338,339097,1.06,0.15,-0.04,-259.15,-90.61,-42.13,5.0
3339,339203,0.9,0.19,0.01,-199.15,-77.13,-25.98,5.0
3340,339284,0.87,0.28,-0.23,-79.57,7.07,3.41,5.0
3341,339398,0.97,0.47,-0.22,8.05,14.63,-5.61,5.0
3342,339477,1.05,-0.0,-0.12,0.67,45.79,-10.67,5.0
3343,339570,1.07,-0.01,0.14,42.68,43.17,-15.37,5.0
3344,339675,1.09,0.23,-0.04,-5.06,26.4,-14.09,5.0
3345,339754,0.98,0.25,0.06,-47.38,11.52,-2.99,5.0
3346,339859,0.99,0.18,0.05,-32.32,10.43,-1.59,5.0
3347,339963,0.98,0.24,0.04,-13.23,14.21,1.34,5.0
3348,340042,1.02,0.24,0.09,-32.07,24.02,10.06,5.0
3349,340149,0.99,0.3,0.07,-19.27,44.76,15.55,5.0
3350,340256,1.05,0.16,0.16,-13.54,61.71,31.77,5.0
3351,340330,1.13,-0.16,0.15,-11.83,87.07,49.33,5.0
3352,340439,1.24,0.09,0.22,-25.12,107.5,47.07,5.0
3353,340521,1.35,-0.06,0.4,-74.45,147.87,29.15,5.0
3354,340630,0.49,-0.2,0.89,-75.91,-28.72,9.15,5.0
3355,340739,0.71,0.14,0.21,25.79,-114.45,-74.94,5.0
3356,340823,1.15,-0.27,0.45,24.94,-231.71,-91.77,5.0
3357,340976,1.51,-0.11,0.57,88.78,-228.17,-107.93,5.0
3358,341086,1.0,-0.03,0.48,3.96,-154.94,-85.61,5.0
3359,341160,0.76,-0.07,0.52,45.55,22.5,-2.26,5.0
3360,341336,1.01,0.12,0.08,-16.59,37.07,9.15,5.0
3361,341447,1.01,0.13,0.15,-7.74,38.96,14.63,5.0
3362,341526,0.98,0.16,0.19,-17.93,36.95,11.95,5.0
3363,341631,1.03,0.15,0.18,-16.89,50.06,20.79,5.0
3364,341711,1.13,0.15,0.23,-12.93,70.06,39.33,5.0
3365,341816,1.08,0.02,0.29,1.1,87.93,48.17,5.0
3366,341921,1.29,0.03,0.34,-30.06,107.2,49.39,5.0
3367,341992,0.98,-0.11,0.2,-52.74,86.59,47.93,5.0
3368,342096,0.73,-0.0,0.24,-10.55,-71.46,-13.9,5.0
3369,342202,0.93,-0.0,0.26,48.23,-189.21,-77.13,5.0
3370,342281,1.28,0.13,0.45,29.82,-239.45,-115.67,5.0
3371,342387,1.26,-0.12,0.5,32.62,-205.12,-98.48,5.0
3372,342493,0.75,-0.2,0.64,24.94,-89.02,-37.13,5.0
3373,342573,1.59,0.82,-1.32,-122.87,132.2,13.84,5.0
3374,342678,1.12,-0.25,-0.24,12.74,70.91,14.33,5.0
3375,342749,0.97,-0.01,0.08,13.41,79.51,15.18,5.0
3376,342854,1.01,0.18,0.06,31.95,73.72,9.7,5.0
3377,342959,1.03,0.02,0.17,-5.61,44.88,13.29,5.0
3378,343038,0.97,0.16,0.14,-19.82,29.33,7.62,5.0
3379,343143,1.02,0.09,0.15,-13.9,39.7,11.83,5.0
3380,343245,1.03,0.17,0.2,-16.04,59.45,21.83,5.0
3381,343324,1.21,0.09,0.21,-4.21,79.63,41.22,5.0
3382,343420,1.28,0.08,0.22,-4.45,113.48,47.01,5.0
3383,343525,1.56,0.03,0.07,-61.16,157.56,28.96,5.0
3384,343605,0.68,0.24,-0.21,-160.98,55.37,-0.67,5.0
3385,343712,0.73,0.05,0.12,27.2,-152.74,-97.8,5.0
3386,343819,1.16,-0.26,0.44,-18.35,-252.74,-109.82,5.0
3387,343903,1.32,-0.27,0.65,17.93,-232.8,-108.9,5.0
3388,344013,0.87,-0.11,0.6,41.4,-105.67,-45.85,5.0
3389,344122,1.53,0.79,-1.44,-145.49,140.43,28.9,5.0
3390,344197,1.18,-0.35,-0.27,33.78,86.1,21.04,5.0
3391,344305,0.9,-0.13,0.2,-18.05,76.95,22.26,5.0
3392,344388,0.99,0.08,0.16,19.33,57.01,6.83,5.0
3393,344496,1.04,0.11,0.1,-7.87,34.7,3.72,5.0
3394,344604,1.02,0.2,0.14,-13.54,30.3,7.13,5.0
3395,344686,1.04,0.07,0.15,-14.45,32.01,10.85,5.0
3396,344795,1.01,0.18,0.12,-12.13,55.91,24.39,5.0
3397,344900,1.19,0.14,0.23,-5.12,79.7,44.88,5.0
3398,344973,1.13,-0.01,0.24,-7.38,103.66,50.61,5.0
3399,345081,1.43,0.03,0.3,-43.96,145.79,40.85,5.0
3400,345165,0.67,-0.09,0.77,-75.73,21.1,9.82,5.0
3401,345274,0.77,0.03,0.17,5.49,-112.2,-74.63,5.0
3402,345383,1.11,-0.32,0.44,4.15,-251.65,-97.93,5.0
3403,345467,1.22,-0.25,0.77,83.66,-262.99,-95.73,5.0
3404,345577,0.76,-0.17,0.87,117.87,-46.95,-19.39,5.0
3405,345749,1.01,0.13,0.1,1.4,28.84,-1.04,5.0
3406,345828,1.04,0.16,0.14,6.22,27.87,10.85,5.0
3407,345938,1.03,0.01,0.07,-8.84,34.45,16.83,5.0
3408,346016,1.03,0.23,0.06,17.01,69.7,46.83,5.0
3409,346121,1.34,-0.12,0.1,-15.0,94.15,53.78,5.0
3410,346235,1.25,-0.02,0.23,2.99,108.9,70.0,5.0
3411,346315,0.69,-0.1,0.56,116.16,58.72,103.11,5.0
3412,346420,0.77,0.19,0.21,30.12,-115.91,86.95,5.0
3413,346526,1.06,0.66,0.55,201.1,-210.67,35.06,5.0
3414,346597,1.18,0.26,0.56,281.16,-188.23,44.09,5.0
3415,346703,1.03,0.07,0.9,413.6,-152.93,70.55,5.0
3416,346783,1.18,-0.55,1.28,176.65,-92.56,-40.61,5.0
3417,346888,0.88,-0.22,0.1,-8.72,-0.3,-45.79,5.0
3418,346993,1.11,0.12,0.0,19.15,-4.94,-36.28,5.0
3419,347073,1.02,-0.05,0.25,2.62,-4.39,-20.3,5.0
3420,347178,1.01,0.02,0.11,10.85,-7.56,-19.51,5.0
3421,347283,1.03,-0.03,0.09,31.46,-1.52,-18.96,5.0
3422,347353,1.03,0.02,0.23,19.21,0.0,1.65,5.0
3423,347458,0.95,0.03,-0.09,-3.72,-2.56,10.91,5.0
3424,347559,0.98,0.16,0.01,-7.5,16.16,34.45,5.0
3425,347638,1.04,0.07,0.15,-5.85,26.22,50.55,5.0
3426,347743,1.06,-0.03,0.04,-11.59,36.22,62.62,5.0
3427,347848,1.42,0.12,0.15,16.65,75.3,106.89,5.0
3428,347928,1.01,-0.09,0.48,143.23,50.06,77.87,5.0
3429,348035,0.61,0.54,0.36,308.6,-47.2,7.8,5.0
3430,348106,0.95,-0.47,0.4,229.88,-160.67,-29.15,5.0
3431,348215,1.12,0.59,0.43,6.52,-213.96,-62.32,5.0
3432,348325,1.2,-0.25,0.37,-50.49,-192.13,-66.59,5.0
3433,348408,0.89,-0.32,0.34,-52.68,-79.76,-56.4,5.0
3434,348517,1.68,1.18,-0.77,-83.96,90.49,-17.68,5.0
3435,348626,1.05,0.32,-0.04,-31.71,73.05,24.88,5.0
3436,348709,0.97,0.1,-0.03,-42.99,55.12,12.26,5.0
3437,348855,1.02,0.23,0.03,15.0,46.83,6.89,5.0
3438,348963,0.96,0.25,-0.03,0.91,41.04,17.07,5.0
3439,349045,1.0,0.13,0.07,-11.83,44.51,24.02,5.0
3440,349222,1.0,-0.21,0.24,-88.11,104.76,66.71,5.0
3441,349337,0.54,0.18,0.23,-4.76,-59.45,-20.55,5.0
3442,349417,0.9,0.08,0.29,129.09,-184.88,-84.33,5.0
3443,349522,1.37,0.19,0.5,83.05,-259.27,-90.67,5.0
3444,349628,1.27,-0.11,0.5,-32.01,-223.41,-99.63,5.0
3445,349708,0.7,-0.31,0.76,2.07,-78.17,-26.83,5.0
3446,349801,1.32,-0.1,0.09,100.67,-25.18,11.16,5.0
3447,349881,1.08,0.51,0.24,4.45,82.99,23.54,5.0
3448,349986,1.08,0.4,-0.08,-46.28,66.71,21.71,5.0
3449,350091,1.05,0.22,0.07,-25.61,45.91,18.23,5.0
3450,350170,1.0,0.16,0.12,-8.96,27.68,8.23,5.0
3451,350274,1.13,-0.03,0.12,19.15,31.59,13.96,5.0
3452,350379,0.99,0.21,-0.0,-3.84,57.13,32.93,5.0
3453,350449,1.18,0.12,0.22,15.61,95.67,66.65,5.0
3454,350555,1.39,-0.01,0.08,-26.52,117.99,84.39,5.0
3455,350660,1.72,0.02,0.1,-51.89,174.27,66.46,5.0
3456,350740,0.68,-0.03,-0.16,-126.65,79.27,29.57,5.0
3457,350845,0.68,0.06,0.31,117.13,-181.46,-95.55,5.0
3458,350951,1.16,-0.43,0.56,56.89,-289.51,-115.49,5.0
3459,351031,1.32,-0.22,0.77,18.35,-237.87,-121.52,5.0
3460,351136,0.71,-0.17,0.93,18.66,-75.98,-20.85,5.0
3461,351207,0.58,-0.76,0.22,291.52,-111.89,67.99,5.0
3462,351323,1.17,0.12,0.09,103.84,99.57,16.77,5.0
3463,351430,1.0,0.61,0.02,24.63,59.45,9.15,5.0
3464,351513,1.03,0.24,0.05,-31.52,36.34,9.39,5.0
3465,351621,0.95,0.17,0.1,-26.95,34.15,13.29,5.0
3466,351726,1.04,0.12,0.16,-18.78,37.87,18.17,5.0
3467,351809,1.05,0.15,0.13,-26.83,57.01,30.18,5.0
3468,351918,1.28,0.16,0.2,2.93,95.37,61.34,5.0
3469,352017,1.25,0.0,0.22,-2.5,121.22,56.83,5.0
3470,352101,1.51,-0.12,0.11,-45.06,145.24,49.27,5.0
3471,352210,1.03,0.42,-0.36,-129.88,20.73,9.02,5.0
3472,352293,0.64,-0.07,0.27,110.67,-168.9,-83.78,5.0
3473,352403,1.19,-0.27,0.43,23.78,-275.49,-122.87,5.0
3474,352512,1.33,-0.35,0.83,-1.77,-270.43,-127.93,5.0
3475,352621,0.69,-0.21,0.97,6.1,-38.96,-17.56,5.0
3476,352704,0.94,0.31,-0.41,-89.02,202.38,25.37,5.0
3477,352803,0.92,0.14,0.04,36.4,78.78,14.51,5.0
3478,352887,0.97,0.3,0.04,28.54,66.89,26.71,5.0
3479,352995,1.07,0.2,0.12,-28.78,34.33,13.17,5.0
3480,353104,1.02,0.18,0.16,-12.93,27.2,13.05,5.0
3481,353186,0.98,0.21,0.08,-18.6,38.66,22.13,5.0
3482,353295,1.18,0.06,0.24,6.46,88.35,57.2,5.0
3483,353465,1.29,-0.38,0.93,-160.85,-229.51,-144.51,5.0
3484,353555,0.91,-0.37,1.2,-317.99,-167.5,-99.33,5.0
3485,353654,1.12,1.92,-0.64,118.29,23.41,76.34,5.0
3486,353756,1.15,0.89,0.14,-48.6,20.91,17.68,5.0
3487,353836,0.99,0.21,0.09,-20.79,11.1,14.09,5.0
3488,353941,1.12,-0.02,0.12,19.88,3.6,15.73,5.0
3489,354047,0.99,0.21,0.11,-20.98,-9.94,12.62,5.0
3490,354126,1.0,0.15,0.08,-27.2,-4.51,17.74,5.0
3491,354231,1.04,0.18,0.11,-25.49,-2.44,24.88,5.0
3492,354310,1.03,0.13,0.06,-17.32,-5.3,36.52,5.0
3493,354406,0.98,0.06,0.04,-28.29,3.29,45.85,5.0
3494,354511,1.05,-0.12,0.21,-21.16,6.95,43.05,5.0
3495,354590,1.02,-0.08,0.27,-32.01,-25.73,10.85,5.0
3496,354695,0.99,-0.67,0.06,-322.87,-20.06,-12.74,5.0
3497,354801,0.94,0.32,0.3,-379.33,-10.18,-14.82,5.0
3498,354880,1.0,0.19,0.19,-278.29,-2.07,20.73,5.0
3499,354985,0.93,0.01,0.13,-61.28,5.3,2.13,5.0
3500,355090,1.02,0.1,-0.57,-139.21,6.4,-10.61,5.0
3501,355161,1.07,0.69,-0.24,-59.33,-21.95,-33.29,5.0
3502,355267,0.94,-0.36,-0.16,36.89,-1.59,-21.16,5.0
3503,355346,0.98,0.4,-0.24,32.87,35.98,-20.49,5.0
3504,355452,1.12,0.18,0.04,-47.87,40.24,-11.04,5.0
3505,355556,1.05,0.2,0.04,-43.66,16.77,-1.65,5.0
3506,355635,1.01,0.17,0.03,-42.07,9.76,5.06,5.0
3507,355739,0.99,0.22,0.03,-25.73,7.74,4.27,5.0
3508,355844,0.98,0.17,0.08,-19.27,10.3,4.02,5.0
3509,355917,0.95,0.35,0.03,-8.35,19.39,7.68,5.0
3510,356020,1.0,0.18,0.06,-2.62,40.43,17.62,5.0
3511,356103,1.02,0.17,0.19,18.54,56.22,30.85,5.0
3512,356211,1.13,0.03,0.2,-4.15,75.24,50.79,5.0
3513,356328,1.18,-0.03,0.3,-9.39,82.93,49.02,5.0
3514,356411,1.27,0.02,0.16,-34.63,117.93,56.22,5.0
3515,356520,1.02,-0.08,0.27,-15.12,89.21,53.9,5.0
3516,356658,1.13,0.38,-0.3,-85.24,28.11,-7.99,5.0
3517,356742,0.81,-0.03,0.23,33.35,-184.45,-67.32,5.0
3518,356852,1.14,0.31,0.29,10.98,-237.2,-129.63,5.0
3519,356962,1.13,-0.28,0.65,40.24,-233.54,-91.16,5.0
3520,357045,0.76,-0.15,0.69,-13.84,-74.21,-33.35,5.0
3521,357154,1.27,0.37,-0.5,-69.33,159.94,-7.13,5.0
3522,357263,0.99,0.19,0.12,16.65,76.52,8.48,5.0
3523,357345,1.04,0.18,-0.01,-14.02,59.82,2.99,5.0
3524,357444,1.01,0.2,0.05,-14.15,36.1,8.84,5.0
3525,357526,1.03,0.14,0.1,-9.21,40.06,15.06,5.0
3526,357635,1.0,0.08,0.15,-16.59,38.66,18.05,5.0
3527,357807,0.72,0.03,0.18,-0.73,-109.94,-67.26,5.0
3528,357897,1.0,-0.33,0.24,50.61,-240.98,-136.04,5.0
3529,358005,1.84,-0.33,0.69,65.18,-269.88,-154.82,5.0
3530,358111,0.94,-0.3,0.72,21.83,-148.96,-60.98,5.0
3531,358191,1.98,0.97,-1.43,-251.1,172.07,16.52,5.0
3532,358288,1.23,0.06,-0.08,-1.22,97.5,23.41,5.0
3533,358368,1.01,-0.15,0.04,-64.02,72.68,20.0,5.0
3534,358470,1.0,0.16,0.12,39.88,52.8,6.34,5.0
3535,358583,1.02,0.21,0.05,0.3,35.12,9.27,5.0
3536,358662,0.99,0.17,0.14,-9.88,43.11,18.05,5.0
3537,358767,1.0,0.11,0.16,-26.89,43.96,18.23,5.0
3538,358872,1.09,0.14,0.2,-9.27,74.76,37.07,5.0
3539,358951,1.26,-0.02,0.17,-10.98,101.52,58.05,5.0
3540,359047,1.53,0.26,-0.08,-43.96,145.43,71.46,5.0
3541,359152,0.97,-0.03,0.28,-94.76,92.32,55.18,5.0
3542,359232,0.51,0.07,0.37,3.66,-93.66,-47.32,5.0
3543,359337,0.93,-0.04,0.26,77.99,-234.15,-107.5,5.0
3544,359443,1.52,-0.19,0.72,33.23,-276.77,-135.06,5.0
3545,359524,1.25,-0.19,0.71,37.8,-193.48,-86.1,5.0
3546,359630,0.71,0.03,0.6,-50.06,69.39,30.67,5.0
3547,359736,1.24,-0.66,-0.25,71.34,64.63,18.9,5.0
3548,359806,0.96,-0.03,0.2,83.48,77.56,18.29,5.0
3549,359913,1.04,0.09,0.13,66.28,55.0,0.43,5.0
3550,359992,1.02,0.15,0.04,-3.05,32.68,5.0,5.0
3551,360096,1.02,0.2,0.1,-21.83,37.68,15.06,5.0
3552,360205,1.05,0.13,0.16,-20.61,41.59,18.54,5.0
3553,360288,1.03,0.1,0.15,-13.29,58.78,27.56,5.0
3554,360397,1.26,0.09,0.19,2.87,95.37,54.02,5.0
3555,360505,1.45,0.14,0.14,-27.01,132.74,51.83,5.0
3556,360578,1.28,-0.28,0.17,-82.62,137.8,35.85,5.0
3557,360687,0.82,0.48,-0.28,-130.12,11.65,-13.84,5.0
3558,360771,0.73,-0.02,0.23,87.01,-154.7,-81.34,5.0
3559,360881,1.16,-0.02,0.45,-32.74,-231.52,-95.43,5.0
3560,360990,1.24,-0.21,0.66,78.29,-222.87,-84.63,5.0
3561,361074,0.85,-0.0,0.57,127.32,-108.05,-34.57,5.0
3562,361183,1.81,0.64,-1.52,-209.33,217.26,11.95,5.0
3563,361291,1.3,-0.18,0.08,-42.74,102.5,-16.65,5.0
3564,361365,1.05,-0.17,0.11,14.51,52.74,-7.2,5.0
3565,361551,1.04,0.16,0.14,24.45,66.65,42.74,5.0
3566,361664,1.24,-0.1,0.28,7.13,74.7,47.13,5.0
3567,361743,1.16,-0.15,0.12,21.59,85.24,73.41,5.0
3568,361846,0.97,-0.14,0.31,94.94,86.28,105.85,5.0
3569,361951,0.94,0.06,0.02,74.15,-43.54,92.56,5.0
3570,362032,0.95,0.35,0.3,72.32,-182.07,66.77,5.0
3571,362137,1.38,0.17,0.55,306.59,-207.74,37.13,5.0
3572,362208,1.17,0.38,1.52,463.48,-173.66,82.93,5.0
3573,362314,1.03,0.51,0.85,-74.7,-6.1,41.95,5.0
3574,362419,0.96,0.03,0.15,8.9,2.5,-47.99,5.0
3575,362498,1.05,0.35,0.1,36.22,0.91,-27.99,5.0
3576,362604,1.03,-0.01,0.22,-6.77,2.2,-16.34,5.0
3577,362709,0.98,0.02,0.15,0.98,-4.51,-16.65,5.0
3578,362788,1.02,0.04,0.16,23.23,1.83,-5.43,5.0
3579,362884,1.02,0.04,0.16,14.09,1.04,0.73,5.0
3580,362988,0.99,0.03,0.16,6.89,-0.91,5.37,5.0
3581,363067,1.03,0.08,0.16,7.93,1.52,14.63,5.0
3582,363171,1.01,0.01,0.16,4.15,4.15,27.99,5.0
3583,363250,1.05,-0.03,0.14,-1.46,16.22,41.89,5.0
3584,363354,1.07,-0.03,0.14,-6.77,23.6,46.52,5.0
3585,363459,1.12,-0.07,0.13,2.93,47.32,70.55,5.0
3586,363538,1.17,0.09,0.36,30.18,54.82,85.55,5.0
3587,363631,0.96,-0.15,0.28,72.44,25.43,76.59,5.0
3588,363736,0.86,-0.17,0.47,359.88,-56.46,-3.72,5.0
3589,363815,0.86,0.19,0.34,-36.95,-138.05,-4.27,5.0
3590,363922,1.24,-0.33,0.46,127.74,-157.38,-51.71,5.0
3591,364028,1.09,-0.24,0.45,30.06,-151.65,-64.82,5.0
3592,364111,1.01,0.05,0.14,24.76,-111.16,-46.34,5.0
3593,364261,0.88,-0.02,0.09,4.27,-22.07,-19.02,5.0
3594,364369,0.84,-0.21,0.16,9.09,-6.46,-10.18,5.0
3595,364443,0.98,0.6,-0.42,-59.51,34.7,5.49,5.0
3596,364551,1.07,0.22,-0.1,-2.5,50.37,6.89,5.0
3597,364633,1.0,0.26,-0.09,14.15,43.54,-3.23,5.0
3598,364741,1.02,0.3,0.0,-1.16,32.07,3.6,5.0
3599,364849,1.01,0.19,0.01,-13.78,33.9,14.63,5.0
3600,364932,1.01,0.19,0.06,-14.09,30.91,16.4,5.0
3601,365041,1.0,0.19,0.11,-10.3,30.37,16.1,5.0
3602,365214,1.19,-0.05,0.1,-2.74,117.07,75.67,5.0
3603,365294,1.23,0.49,-0.4,-142.44,48.35,-5.3,5.0
3604,365403,0.76,-0.03,0.2,90.91,-186.77,-76.77,5.0
3605,365508,1.22,0.01,0.54,-11.95,-260.3,-108.41,5.0
3606,365588,1.26,-0.16,0.74,55.61,-231.34,-103.17,5.0
3607,365691,0.77,-0.29,1.01,0.0,-47.13,0.67,5.0
3608,365796,0.62,-0.0,0.15,2.01,36.95,40.12,5.0
3609,365875,0.97,0.01,0.21,53.41,68.66,9.02,5.0
3610,365980,1.05,0.16,0.06,30.85,53.05,4.27,5.0
3611,366050,1.03,0.21,0.08,-17.26,39.88,6.83,5.0
3612,366154,1.01,0.15,0.15,-23.9,36.28,13.41,5.0
3613,366259,1.04,0.06,0.19,-18.17,32.56,16.65,5.0
3614,366339,0.94,0.16,0.12,-16.89,51.22,30.79,5.0
3615,366444,1.26,0.09,0.18,20.61,92.32,64.7,5.0
3616,366548,1.32,0.08,0.09,-16.28,118.23,71.46,5.0
3617,366628,1.6,0.2,0.16,-54.39,148.35,63.48,5.0
3618,366742,0.82,0.31,-0.42,-188.35,125.43,9.7,5.0
3619,366813,0.62,0.1,0.28,84.15,-148.72,-84.09,5.0
3620,366919,1.13,-0.45,0.47,102.2,-266.65,-109.7,5.0
3621,367025,1.24,-0.25,0.8,11.1,-253.66,-119.76,5.0
3622,367131,0.81,0.01,0.67,-46.22,-88.9,-56.28,5.0
3623,367210,1.01,-0.36,0.33,363.35,-102.5,52.93,5.0
3624,367316,1.33,0.33,-0.01,7.93,118.6,4.21,5.0
3625,367396,1.04,0.62,0.03,-9.63,60.55,9.02,5.0
3626,367504,1.01,0.37,0.07,-57.56,33.54,10.85,5.0
3627,367603,1.02,0.14,0.1,-34.27,38.72,15.73,5.0
3628,367686,1.0,0.1,0.2,-12.01,34.51,19.39,5.0
3629,367795,0.99,0.17,0.13,-20.98,43.05,24.21,5.0
3630,367901,1.12,0.15,0.17,3.9,77.68,47.26,5.0
3631,367983,1.19,-0.04,0.14,-0.49,110.12,64.15,5.0
3632,368092,1.66,0.27,0.23,-19.63,148.35,62.32,5.0
3633,368228,0.65,-0.33,0.93,-14.15,-30.91,33.54,5.0
3634,368311,0.59,0.12,0.23,0.3,-126.52,-58.23,5.0
3635,368411,1.06,-0.2,0.2,74.02,-242.8,-124.15,5.0
3636,368495,1.69,-0.25,0.71,17.38,-282.01,-146.16,5.0
3637,368604,0.91,-0.22,0.95,57.56,-142.13,-47.26,5.0
3638,368778,1.02,0.14,0.14,-17.38,40.37,17.62,5.0
3639,368867,1.02,0.05,0.22,-16.83,36.04,16.65,5.0
3640,368973,1.0,0.1,0.14,-13.05,46.95,25.98,5.0
3641,369077,1.27,0.06,0.14,2.93,83.17,55.61,5.0
3642,369147,1.36,0.03,0.19,-7.87,120.06,54.09,5.0
3643,369253,1.34,-0.09,0.26,-114.09,129.15,28.9,5.0
3644,369358,0.59,0.3,-0.24,-164.7,21.34,-22.07,5.0
3645,369438,0.73,-0.19,0.25,178.11,-141.1,-117.01,5.0
3646,369543,0.94,-0.3,0.63,-148.35,-205.3,-106.65,5.0
3647,369650,1.14,-0.64,0.84,-221.22,-161.04,-130.98,5.0
3648,369731,1.24,-0.75,-0.36,-495.06,201.59,-2.93,5.0
3649,369837,1.48,-1.59,0.49,245.91,6.46,-46.52,5.0
3650,369934,0.98,0.07,0.13,40.18,1.34,20.91,5.0
3651,370014,0.99,0.32,0.22,-43.48,7.74,13.66,5.0
3652,370119,1.0,0.1,0.18,-14.09,-6.34,11.28,5.0
3653,370199,1.03,0.11,0.16,-24.27,-14.76,14.33,5.0
3654,370305,1.0,0.17,0.1,-39.09,-17.2,15.73,5.0
